x_mm,y_mm,z_mm,base_yaw_deg,shoulder_pitch_deg,elbow_pitch_deg,wrist_pitch_deg,wrist_roll_deg
-25.225999895214088,-161.8181102740831,481.12765096814235,-98.86058352395106,-27.72350695223647,-44.90904288071644,-7.222366923324935,25.359108918645852
-18.6068084121938,-48.11735700248555,312.04944331998297,-111.14130648081158,88.24892755124596,-132.2046080901921,-47.213153969288946,15.58602531280888
67.77635281678435,-295.358593918019,-113.55735623457737,-77.07600318244681,3.07141087558796,-36.49942825240662,93.88583944723716,-50.12625436891649
-106.78740048706834,387.3008077979584,-16.822386636554256,105.4147097134003,27.09246893012123,36.466941120567256,-65.25817309514476,-78.68358606112378
72.87523707361102,-370.54640895393874,-26.744805740626745,-78.87365976906626,51.69297428105514,6.83423823346869,-64.70950945253453,-84.46772766098182
97.39717051672206,-21.29822446822922,331.47516891034843,-12.334929117585535,63.80555781467355,-118.04039171318276,-33.782367364411336,-73.58859262665335
13.518728464165294,-19.282317342039384,424.1165049383888,125.03408960667532,-6.939443535014035,-121.63529861779853,21.441218642032553,-41.58880859699331
89.87308221885591,295.0365448308515,351.22794835132373,73.05838445504855,-15.379854547005793,21.164719970511467,-66.96555077615247,-76.43147567058784
207.5649219064964,-245.3033844795756,-82.30777973488141,-49.76357095772627,100.59939644968435,-76.20772412445368,-16.422419001979776,-117.40401539576379
86.8734217162522,437.77130173986467,21.90844543975493,78.77577442491754,16.218751053443235,-22.56003753060315,16.19217562311357,-32.53409700074597
184.74527999268454,183.4403190696853,-223.74386486123427,44.796927309415324,98.85215672832608,-47.72460366656815,-17.672264703962057,51.571352102296004
-22.523250231303034,205.49056590311005,100.30666703157198,-83.74493788817612,9.985401602968816,-130.03086315382652,-67.56257730274697,115.57595269708042
141.4681229589444,-229.55063747261175,-121.7423607729291,-58.35518365041955,-29.879406053059167,37.20336134979897,60.40749040914482,79.73589856506317
